Frame Offset; Frame Index; Frame Time (ms); Time from first frame (ms)
795;25016;1.9026;1838.46899485588
796;25017;1.9632;1840.37159490585
797;25018;2.1759;1842.33479487896
798;25019;1.8195;1844.51069486141
799;25020;1.8053;1846.33019483089
800;25021;1.6779;1848.13549482822
801;25022;1.9448;1849.81339478493
802;25023;1.8946;1851.75819480419
803;25024;1.7933;1853.65279483795
804;25025;1.7473;1855.44609487057
805;25026;2.2282;1857.19339489937
806;25027;1.8889;1859.42159485817
807;25028;1.8844;1861.31049489975
808;25029;1.7031;1863.19489490986
809;25030;1.856;1864.89799487591
810;25031;2.0208;1866.7539948225
811;25032;1.8755;1868.77479493618
812;25033;1.8698;1870.65029489994
813;25034;1.7997;1872.52009487152
814;25035;1.852;1874.31979489326
815;25036;2.4379;1876.17179489136
816;25037;1.8014;1878.60969495773
817;25038;1.7036;1880.41109490395
818;25039;1.8025;1882.11469495296
819;25040;1.9187;1883.9171949625
820;25041;1.9331;1885.83589494228
821;25042;1.747;1887.76899492741
822;25043;1.7396;1889.51599490643
823;25044;1.9205;1891.25559484959
824;25045;2.0245;1893.17609488964
825;25046;1.9408;1895.20059478283
826;25047;2.0719;1897.14139473438
827;25048;1.7953;1899.21329462528
828;25049;2.2129;1901.00859463215
829;25050;1.8045;1903.22149455547
830;25051;1.7381;1905.02599453926
831;25052;1.7841;1906.76409459114
832;25053;1.9234;1908.54819452763
833;25054;1.7934;1910.47159457207
834;25055;1.7485;1912.26499462128
835;25056;1.6823;1914.01349461079
836;25057;2.2885;1915.69579458237
837;25058;2.455;1917.98429465294
838;25059;2.0939;1920.43929457664
839;25060;1.9076;1922.53319454193
840;25061;2.1614;1924.44079458714
841;25062;2.0267;1926.60219466686
842;25063;1.7945;1928.6288946867
843;25064;1.8697;1930.42339468002
844;25065;2.1998;1932.29309463501
845;25066;2.1646;1934.49289464951
846;25067;2.3589;1936.65749454498
847;25068;12.7384;1939.01639461517
848;25069;1.9994;1951.75479412079
849;25070;1.6534;1953.75419414043
850;25071;1.6713;1955.40759408474
851;25072;2.2359;1957.07889413834
852;25073;1.7494;1959.31479406357
853;25074;1.8261;1961.06419408321
854;25075;1.677;1962.89029407501
855;25076;1.7151;1964.56729412079
856;25077;1.9997;1966.28239417076
857;25078;1.9364;1968.28209412098
858;25079;1.6961;1970.21849405766
859;25080;1.7028;1971.91459405422
860;25081;1.767;1973.6173940897
861;25082;2.0249;1975.38439404964
862;25083;2.2246;1977.40929400921
863;25084;1.5969;1979.63389408588
864;25085;1.8533;1981.23079407215
865;25086;2.0007;1983.08409404755
866;25087;1.8561;1985.08479404449
867;25088;1.7043;1986.94089400768
868;25089;1.7163;1988.64519405365
869;25090;2.0391;1990.36149406433
870;25091;1.9965;1992.40059399605
871;25092;1.8783;1994.39709401131
872;25093;2.1711;1996.27539396286
873;25094;1.7606;1998.44649386406
874;25095;1.951;2000.20709383488
875;25096;1.8789;2002.15809381008
876;25097;1.7337;2004.0369938612
877;25098;1.7198;2005.7706938982
878;25099;1.9312;2007.49049389362
879;25100;1.8138;2009.42169392109
880;25101;1.8724;2011.23549389839
881;25102;1.8236;2013.10789394379
882;25103;1.7877;2014.93149399757
883;25104;2.422;2016.71919393539
884;25105;1.7483;2019.14119386673
885;25106;1.6221;2020.88949382305
886;25107;1.7055;2022.51159381866
887;25108;1.8734;2024.21709382534
888;25109;1.7984;2026.09049379826
889;25110;2.2584;2027.8888938427
890;25111;1.8335;2030.14729380608
891;25112;1.8193;2031.98079383373
892;25113;2.0699;2033.80009377003
893;25114;2.3201;2035.86999380589
894;25115;1.6745;2038.19009387493
895;25116;1.819;2039.86459386349
896;25117;2.02;2041.68359386921
897;25118;2.1763;2043.70359385014
898;25119;1.7714;2045.87989389896
899;25120;1.7538;2047.65129387379
900;25121;1.8634;2049.40509390831
901;25122;1.9374;2051.26849389076
902;25123;1.7193;2053.20589387417
903;25124;1.6452;2054.92519390583
904;25125;2.1909;2056.57039391994
905;25126;2.4681;2058.7612940073
906;25127;1.927;2061.22939407825
907;25128;1.7845;2063.15639412403
908;25129;1.7533;2064.94089412689
909;25130;1.9387;2066.69419407845
910;25131;1.8481;2068.63289403915
911;25132;1.9902;2070.48099398613
912;25133;1.8871;2072.47119402885
913;25134;2.0355;2074.35829401016
914;25135;2.4806;2076.39379405975
915;25136;1.6779;2078.87439393997
916;25137;1.6532;2080.55229389668
917;25138;1.9066;2082.205493927
918;25139;1.9236;2084.11209392548
919;25140;1.7551;2086.0356938839
920;25141;1.7239;2087.79079389572
921;25142;12.8255;2089.51469385624
922;25143;6.2292;2102.34019339085
923;25144;2.0568;2108.56939327717
924;25145;2.1175;2110.62619316578
925;25146;1.7258;2112.74369323254
926;25147;1.6419;2114.46949326992
927;25148;2.8249;2116.11139321327
928;25149;1.9374;2118.93629312515
929;25150;2.0133;2120.87369310856
930;25151;1.9767;2122.88699305058
931;25152;2.251;2124.86369299889
932;25153;2.0139;2127.11469292641
933;25154;1.8891;2129.12859296799
934;25155;1.7368;2131.01769292355
935;25156;2.1701;2132.75449287891
936;25157;2.1641;2134.92459285259
937;25158;2.4017;2137.08869278431
938;25159;1.6902;2139.49039280415
939;25160;2.1572;2141.18059277534
940;25161;2.0328;2143.33779287338
941;25162;1.7185;2145.37059283257
942;25163;1.6242;2147.08909285069
943;25164;1.9225;2148.71329283714
944;25165;1.9238;2150.63579285145
945;25166;2.201;2152.55959284306
946;25167;2.0264;2154.76059281826
947;25168;2.2072;2156.78699290752
948;25169;1.7811;2158.99419295788
949;25170;1.8927;2160.77529299259
950;25171;1.6906;2162.66799294949
951;25172;1.8103;2164.35859298706
952;25173;2.017;2166.16889297962
953;25174;2.4926;2168.18589293957
954;25175;1.9351;2170.67849290371
955;25176;1.7932;2172.61359286308
956;25177;1.994;2174.4067928791
957;25178;2.5002;2176.40079283714
958;25179;1.7217;2178.90099287033
959;25180;1.7025;2180.62269282341
960;25181;2.0728;2182.3251928091
961;25182;2.551;2184.39799273014
962;25183;2.0244;2186.94899260998
963;25184;1.8582;2188.97339260578
964;25185;1.8465;2190.83159255981
965;25186;2.0075;2192.67809259892
966;25187;1.7335;2194.68559253216
967;25188;2.0858;2196.41909253597
968;25189;1.9024;2198.50489246845
969;25190;2.5879;2200.40729248524
970;25191;1.8836;2202.99519240856
971;25192;1.7796;2204.87879240513
972;25193;1.7639;2206.65839242935
973;25194;2.0941;2208.42229247093
974;25195;1.8247;2210.51639246941
975;25196;1.7609;2212.34109246731
976;25197;1.7728;2214.10199248791
977;25198;2.3766;2215.87479245663
978;25199;1.9206;2218.25139248371
979;25200;1.8411;2220.17199242115
980;25201;1.7025;2222.01309239864
981;25202;1.9389;2223.71559238434
982;25203;2.0314;2225.65449237823
983;25204;1.7842;2227.68589234352
984;25205;1.8636;2229.4700922966
985;25206;1.9121;2231.33369231224
986;25207;2.0671;2233.24579226971
987;25208;2.1546;2235.31289231777
988;25209;2.4329;2237.46749222279
989;25210;12.7098;2239.90039217472
990;25211;1.9279;2252.61019194126
991;25212;1.6832;2254.53809189796
992;25213;2.2172;2256.22129189968
993;25214;2.073;2258.4384919405
994;25215;2.1625;2260.51149189472
995;25216;1.7438;2262.67399179935
996;25217;1.7441;2264.41779184341
997;25218;2.2112;2266.16189181805
998;25219;2.1551;2268.3730918169
999;25220;1.829;2270.5281919241
1000;25221;1.7704;2272.35719192028
1001;25222;1.8205;2274.12759196758
1002;25223;2.5745;2275.9480919838
1003;25224;1.7876;2278.52259206772
1004;25225;1.8509;2280.31019210815
1005;25226;1.8817;2282.16109216213
1006;25227;1.9311;2284.04279220104
1007;25228;1.6848;2285.97389221191
1008;25229;1.6931;2287.65869224072
1009;25230;1.6227;2289.3517922163
1010;25231;1.9438;2290.97449219227
1011;25232;2.329;2292.9182921648
1012;25233;1.7685;2295.24729216099
1013;25234;2.1273;2297.01579213142
1014;25235;1.7775;2299.14309215546
1015;25236;2.2019;2300.92059218884
1016;25237;1.7635;2303.12249219418
1017;25238;1.8047;2304.88599216938
1018;25239;2.5116;2306.69069218636
1019;25240;2.2776;2309.2022922039
1020;25241;1.934;2311.47989225388
1021;25242;1.7534;2313.41389226913
1022;25243;1.7474;2315.16729223728
1023;25244;2.3625;2316.91469228268
1024;25245;1.6877;2319.27719223499
1025;25246;1.7645;2320.96489226818
1026;25247;1.7479;2322.72939229012
1027;25248;1.9545;2324.47729229927
1028;25249;1.8811;2326.43179225922
1029;25250;1.77;2328.31289219856
1030;25251;1.642;2330.08289217949
1031;25252;1.9461;2331.72489213943
1032;25253;1.9574;2333.670992136
1033;25254;2.1529;2335.62839210033
1034;25255;1.6431;2337.78129208088
1035;25256;1.7017;2339.42439210415
1036;25257;1.9843;2341.1260920763
1037;25258;1.9037;2343.11039209366
1038;25259;1.6682;2345.01409208775
1039;25260;1.8311;2346.68229210377
1040;25261;1.7416;2348.5133920908
1041;25262;1.8822;2350.25499212742
1042;25263;1.9101;2352.13719213009
1043;25264;1.7966;2354.0472921133
1044;25265;2.1248;2355.84389209747
1045;25266;1.8717;2357.96869206429
1046;25267;1.8674;2359.84039211273
1047;25268;1.705;2361.7077921629
1048;25269;1.7672;2363.41279220581
1049;25270;1.8095;2365.17999219894
1050;25271;2.0019;2366.98949217796
1051;25272;1.9201;2368.99139213562
1052;25273;1.7369;2370.9114921093
1053;25274;1.7372;2372.64839208126
1054;25275;1.832;2374.385592103
1055;25276;2.3573;2376.21759212017
1056;25277;1.7884;2378.57489216328
1057;25278;1.6858;2380.36329221725
1058;25279;1.9122;2382.04909217358
1059;25280;1.9803;2383.96129214764
1060;25281;1.9983;2385.94159209728
1061;25282;1.6809;2387.9398920536
1062;25283;1.7599;2389.62079203129
1063;25284;12.9654;2391.38069200516
1064;25285;2.306;2404.34609174728
1065;25286;1.9555;2406.65209174156
1066;25287;1.9197;2408.60759174824
1067;25288;2.0668;2410.52729177475
1068;25289;1.7781;2412.59409165382
1069;25290;1.7074;2414.37219166756
1070;25291;3.1342;2416.07959163189
1071;25292;1.8899;2419.21379172802
1072;25293;1.7304;2421.10369169712
1073;25294;1.7902;2422.83409166336
1074;25295;1.9723;2424.6242916584
1075;25296;2.0893;2426.59659171104
1076;25297;1.7344;2428.68589162827
1077;25298;1.7378;2430.42029166222
1078;25299;2.0647;2432.15809166431
1079;25300;2.0087;2434.22279155254
1080;25301;2.2233;2436.2314914465
1081;25302;1.6537;2438.45479142666
1082;25303;1.9861;2440.10849142075
1083;25304;1.9827;2442.09459137917
1084;25305;1.8662;2444.07729136944
1085;25306;1.7042;2445.94349133968
1086;25307;2.0822;2447.64769136906
1087;25308;2.1248;2449.72989141941
1088;25309;1.9808;2451.85469138622
1089;25310;1.8079;2453.83549141884
1090;25311;2.1287;2455.64339137077
1091;25312;2.0292;2457.7720913887
1092;25313;1.9115;2459.80129146576
1093;25314;2.2065;2461.71279144287
1094;25315;1.7813;2463.91929149628
1095;25316;2.2285;2465.70059144497
1096;25317;2.0014;2467.92909133434
1097;25318;1.8035;2469.93049132824
1098;25319;1.7051;2471.7339912653
1099;25320;1.8811;2473.4390912056
1100;25321;2.0786;2475.32019114494
1101;25322;2.263;2477.39879107475
1102;25323;1.8049;2479.6617910862
1103;25324;1.8963;2481.46669113636
1104;25325;1.9732;2483.36299109459
1105;25326;1.9281;2485.33619105816
1106;25327;1.7212;2487.26429104805
1107;25328;1.7507;2488.98549103737
1108;25329;1.9144;2490.73619103432
1109;25330;2.154;2492.65059101582
1110;25331;1.9572;2494.80459105968
1111;25332;2.1696;2496.76179111004
1112;25333;1.7195;2498.93139111996
1113;25334;1.9833;2500.6508910656
1114;25335;1.7935;2502.63419103622
1115;25336;1.7329;2504.42769098282
1116;25337;1.8409;2506.16059100628
1117;25338;2.3838;2508.00149095058
1118;25339;2.1054;2510.38529098034
1119;25340;1.7777;2512.49069106579
1120;25341;1.7227;2514.26839101315
1121;25342;2.4007;2515.99109101295
1122;25343;1.9565;2518.39179110527
1123;25344;2.0243;2520.34829115868
1124;25345;1.8245;2522.3725912571
1125;25346;1.9989;2524.19709122181
1126;25347;2.0415;2526.19599115849
1127;25348;1.8082;2528.23749125004
1128;25349;1.7177;2530.04569125175
1129;25350;1.8839;2531.76339125633
1130;25351;2.0481;2533.64729130268
1131;25352;2.3707;2535.69539129734
1132;25353;1.7283;2538.06609117985
1133;25354;2;2539.79439115524
1134;25355;13.3269;2541.79439115524
1135;25356;1.9277;2555.12129068375
1136;25357;2.8526;2557.04899072647
1137;25358;2.0467;2559.90159082413
1138;25359;2.035;2561.94829082489
1139;25360;1.9246;2563.98329091072
1140;25361;1.9129;2565.90789091587
1141;25362;2.0191;2567.82079088688
1142;25363;1.7861;2569.83989083767
1143;25364;1.8679;2571.62599086761
1144;25365;1.8895;2573.49389088154
1145;25366;1.9876;2575.38339090347
1146;25367;2.3636;2577.37099087238
1147;25368;1.8734;2579.73459088802
1148;25369;2.0536;2581.60799086094
1149;25370;2.2057;2583.6615909338
1150;25371;1.8672;2585.86729085445
1151;25372;2.0215;2587.73449087143
1152;25373;1.8419;2589.75599098206
1153;25374;1.9525;2591.59789097309
1154;25375;1.9392;2593.55039095879
1155;25376;1.8266;2595.48959100246
1156;25377;2.2102;2597.31619095802
1157;25378;1.8028;2599.52639102936
1158;25379;1.9723;2601.32919096947
1159;25380;6.0635;2603.30149102211
1160;25381;2.3606;2609.36499094963
1161;25382;1.8838;2611.72559094429
1162;25383;1.8297;2613.60939097404
1163;25384;1.8752;2615.43909096718
1164;25385;2.5121;2617.31429100037
1165;25386;2.0175;2619.82639098167
1166;25387;1.9295;2621.84389090538
1167;25388;1.8422;2623.77339088917
1168;25389;1.9624;2625.61559092999
1169;25390;1.8861;2627.57799088955
1170;25391;1.7332;2629.46409094334
1171;25392;1.7279;2631.19729089737
1172;25393;2.0877;2632.9251909256
1173;25394;2.0779;2635.01289081573
1174;25395;2.128;2637.0907907486
1175;25396;1.6668;2639.21879076958
1176;25397;1.9678;2640.8855907917
1177;25398;1.9107;2642.85339081287
1178;25399;1.9612;2644.76409077644
1179;25400;1.6991;2646.7252907753
1180;25401;1.9685;2648.42439079285
1181;25402;2.0538;2650.39289081097
1182;25403;1.897;2652.44669091702
1183;25404;1.7498;2654.34369087219
1184;25405;2.2258;2656.093490839
1185;25406;1.8434;2658.31929087639
1186;25407;1.8903;2660.16269087791
1187;25408;1.6944;2662.05299091339
1188;25409;1.7214;2663.74739086628
1189;25410;2.4796;2665.46879088879
1190;25411;2.1036;2667.94839084148
1191;25412;1.7823;2670.05199086666
1192;25413;1.9762;2671.83429086208
1193;25414;1.8369;2673.81049084663
1194;25415;2.4124;2675.64739084244
1195;25416;1.8088;2678.05979084969
1196;25417;1.9596;2679.86859083176
1197;25418;2.1983;2681.82819080353
1198;25419;2.09;2684.02649068832
1199;25420;1.8157;2686.11649060249
1200;25421;1.7591;2687.93219065666
1201;25422;1.8072;2689.69129061699
1202;25423;2.1408;2691.49849057198
1203;25424;12.9104;2693.63929057121
1204;25425;2.587;2706.54969096184
1205;25426;1.9916;2709.13669085503
1206;25427;2.4952;2711.12829089165
1207;25428;1.9311;2713.62349081039
1208;25429;1.96;2715.55459082127
1209;25430;2.525;2717.51459085941
1210;25431;1.8033;2720.03959095478
1211;25432;1.8665;2721.84289097786
1212;25433;1.8962;2723.70939099789
1213;25434;2.1281;2725.60559093952
1214;25435;1.8933;2727.73369085789
1215;25436;1.7335;2729.62699079514
1216;25437;1.7411;2731.36049079895
1217;25438;2.4261;2733.1015907526
1218;25439;1.9304;2735.52769076824
1219;25440;2.1567;2737.45809078217
1220;25441;1.6373;2739.61479067802
1221;25442;1.9436;2741.25209069252
1222;25443;2.0364;2743.19569063187
1223;25444;1.7772;2745.23209071159
1224;25445;1.7219;2747.00929069519
1225;25446;1.9064;2748.73119068146
1226;25447;1.9589;2750.63759064674
1227;25448;1.8348;2752.59649062157
1228;25449;1.7301;2754.43129062653
1229;25450;2.1874;2756.16139066219
1230;25451;2.0128;2758.34879076481
1231;25452;1.9446;2760.36159074306
1232;25453;1.7138;2762.30619072914
1233;25454;1.6947;2764.0199906826
1234;25455;1.7594;2765.71469068527
1235;25456;1.9708;2767.47409069538
1236;25457;1.6982;2769.44489073753
1237;25458;1.6969;2771.14309072495
1238;25459;1.7919;2772.83999073505
1239;25460;2.3296;2774.63189077377
1240;25461;2.3914;2776.96149086952
1241;25462;1.8443;2779.35289096832
1242;25463;1.8782;2781.19719099998
1243;25464;2.2252;2783.07539105415
1244;25465;2.0338;2785.30059099197
1245;25466;1.7067;2787.33439087868
1246;25467;1.827;2789.04109084606
1247;25468;2.0748;2790.868090868
1248;25469;1.9801;2792.94289088249
1249;25470;1.7568;2794.92299091816
1250;25471;2.1392;2796.67979085445
1251;25472;1.717;2798.81899082661
1252;25473;1.8381;2800.53599083424
1253;25474;1.8561;2802.37409079075
1254;25475;1.8169;2804.23019075394
1255;25476;1.7604;2806.04709076881
1256;25477;2.0127;2807.80749070644
1257;25478;1.9519;2809.82019078732
1258;25479;1.8075;2811.77209079266
1259;25480;1.82;2813.57959079742
1260;25481;1.9595;2815.39959084988
1261;25482;2.2983;2817.35909080505
1262;25483;1.8551;2819.6573908329
1263;25484;1.9178;2821.51249086857
1264;25485;2.1609;2823.43029081821
1265;25486;2.2369;2825.59119069576
1266;25487;1.861;2827.82809078693
1267;25488;1.7248;2829.68909072876
1268;25489;1.7938;2831.41389071941
1269;25490;1.9662;2833.20769071579
1270;25491;2.0507;2835.17389070988
1271;25492;2.2258;2837.22459065914
1272;25493;1.6613;2839.45039069653
1273;25494;1.8731;2841.11169064045
1274;25495;2.1875;2842.98479068279
1275;25496;13.2557;2845.17229068279
1276;25497;2.6293;2858.42799079418
1277;25498;1.7886;2861.05729067326
1278;25499;1.8531;2862.84589064121
1279;25500;1.8375;2864.69899058342
1280;25501;2.174;2866.53649055958
1281;25502;2.0613;2868.71049058437
1282;25503;1.7504;2870.77179062366
1283;25504;1.7084;2872.52219057083
1284;25505;1.8849;2874.23059058189
1285;25506;2.4308;2876.11549055576
1286;25507;1.8142;2878.54629051685
1287;25508;1.6779;2880.36049056053
1288;25509;1.9754;2882.03839051723
1289;25510;2.4646;2884.01379048824
1290;25511;1.8855;2886.47839057446
1291;25512;1.8047;2888.36389052868
1292;25513;1.8458;2890.16859054565
1293;25514;1.9857;2892.01439058781
1294;25515;1.8479;2894.00009059906
1295;25516;2.2017;2895.84799063206
1296;25517;1.7394;2898.04969060421
1297;25518;2.5777;2899.78909063339
1298;25519;1.8562;2902.36679053307
1299;25520;1.7526;2904.22299051285
1300;25521;1.6606;2905.97559046745
1301;25522;1.8201;2907.63619041443
1302;25523;2.1254;2909.45629036427
1303;25524;1.8567;2911.58169043064
1304;25525;1.8488;2913.43839037418
1305;25526;1.8276;2915.28719031811
1306;25527;2.6568;2917.1147903204
1307;25528;1.7478;2919.77159035206
1308;25529;1.8154;2921.51939034462
1309;25530;1.812;2923.33479034901
1310;25531;2.2574;2925.14679038525
1311;25532;1.8526;2927.4041904211
1312;25533;2.0164;2929.25679039955
1313;25534;1.8504;2931.27319049835
1314;25535;1.9176;2933.12359046936
1315;25536;2.0792;2935.04119050503
1316;25537;2.2266;2937.1203905344
1317;25538;1.6883;2939.34699046612
1318;25539;2.0715;2941.03529047966
1319;25540;2.0537;2943.1067905426
1320;25541;2.2037;2945.16049051285
1321;25542;1.9752;2947.36419057846
1322;25543;2.234;2949.33939051628
1323;25544;2.0376;2951.57339048386
1324;25545;1.8628;2953.61099052429
1325;25546;1.7931;2955.47379052639
1326;25547;2.3232;2957.26689052582
1327;25548;1.9019;2959.59009051323
1328;25549;1.8317;2961.49199056625
1329;25550;1.7866;2963.32369053364
1330;25551;1.8046;2965.11029052734
1331;25552;1.9408;2966.91489052773
1332;25553;1.8481;2968.85569047928
1333;25554;1.8229;2970.70379042625
1334;25555;1.6946;2972.52669036388
1335;25556;1.8228;2974.22129034996
1336;25557;2.6352;2976.04409039021
1337;25558;2.0558;2978.67929041386
1338;25559;1.7139;2980.73509037495
1339;25560;1.8809;2982.448990345
1340;25561;2.0934;2984.32989037037
1341;25562;1.8897;2986.42329037189
1342;25563;1.6726;2988.31299030781
1343;25564;1.9266;2989.98559033871
1344;25565;2.0654;2991.91219031811
1345;25566;2.0968;2993.97759020329
1346;25567;13.1679;2996.07439029217
1347;25568;1.9968;3009.24229037762
1348;25569;1.9128;3011.23909032345
1349;25570;1.7371;3013.15189027786
1350;25571;1.9924;3014.88899028301
1351;25572;2.5838;3016.88139033318
1352;25573;1.8667;3019.46519041061
1353;25574;1.735;3021.33189046383
1354;25575;1.8074;3023.06689047813
1355;25576;2.1878;3024.87429046631
1356;25577;2.0445;3027.06209039688
1357;25578;1.7151;3029.10659050941
1358;25579;1.6627;3030.82169055939
1359;25580;1.7693;3032.48439049721
1360;25581;2.1258;3034.25369048119
1361;25582;2.2553;3036.37949037552
1362;25583;1.7928;3038.63479042053
1363;25584;2.3072;3040.42759037018
1364;25585;1.9199;3042.73479032516
1365;25586;1.9831;3044.65469026566
1366;25587;1.6982;3046.63779020309
1367;25588;1.8952;3048.33599019051
1368;25589;2.0398;3050.23119020462
1369;25590;1.8742;3052.27099013329
1370;25591;1.6871;3054.14519011974
1371;25592;2.1118;3055.83229017258
1372;25593;1.8977;3057.94409012794
1373;25594;2.0327;3059.84179008007
1374;25595;1.8611;3061.87449014187
1375;25596;1.6502;3063.73559010029
1376;25597;1.7313;3065.38579010963
1377;25598;2.013;3067.11709010601
1378;25599;1.8602;3069.13009011745
1379;25600;1.6606;3070.99029016495
1380;25601;1.7738;3072.65089011192
1381;25602;2.1197;3074.42469012737
1382;25603;2.4086;3076.54439008236
1383;25604;1.6713;3078.95299017429
1384;25605;1.6374;3080.62429022789
1385;25606;1.7606;3082.26169025898
1386;25607;1.8765;3084.0222902298
1387;25608;1.7452;3085.89879024029
1388;25609;2.4183;3087.64399027824
1389;25610;1.8977;3090.06229019165
1390;25611;2.2857;3091.95999014378
1391;25612;1.8518;3094.24569022655
1392;25613;2.1275;3096.09749019146
1393;25614;1.9086;3098.22499024868
1394;25615;1.96;3100.13359022141
1395;25616;1.9865;3102.09359025955
1396;25617;5.7575;3104.08009028435
1397;25618;2.1417;3109.83759045601
1398;25619;1.7779;3111.97929048538
1399;25620;1.8299;3113.75719046593
1400;25621;1.9963;3115.58709049225
1401;25622;2.8474;3117.58339047432
1402;25623;1.8184;3120.43079042435
1403;25624;1.7161;3122.24919044971
1404;25625;1.8657;3123.96529042721
1405;25626;1.9458;3125.83099043369
1406;25627;1.7837;3127.77679038048
1407;25628;2.0022;3129.5604903698
1408;25629;1.982;3131.56269025803
1409;25630;2.0744;3133.54469025135
1410;25631;2.2792;3135.61909019947
1411;25632;1.5631;3137.89829027653
1412;25633;1.6523;3139.46139025688
1413;25634;2.2475;3141.11369025707
1414;25635;2.0976;3143.36119019985
1415;25636;1.7875;3145.45879018307
1416;25637;13.0669;3147.24629020691
1417;25638;2.2488;3160.31319046021
1418;25639;1.8942;3162.5619904995
1419;25640;2.344;3164.45619046688
1420;25641;2.0155;3166.80019056797
1421;25642;2.1932;3168.81569063663
1422;25643;1.9648;3171.00889074802
1423;25644;1.789;3172.97369074821
1424;25645;2.1739;3174.76269078255
1425;25646;2.532;3176.93659067154
1426;25647;1.9804;3179.46859073639
1427;25648;1.9066;3181.44899070263
1428;25649;2.01;3183.3555907011
1429;25650;1.9886;3185.36559069157
1430;25651;1.657;3187.35419070721
1431;25652;1.8128;3189.01119065285
1432;25653;1.9236;3190.82399070263
1433;25654;2.0676;3192.74759066105
1434;25655;2.0066;3194.81519067287
1435;25656;2.1801;3196.82179057598
1436;25657;1.7366;3199.00189054012
1437;25658;1.9676;3200.73849058151
1438;25659;1.7933;3202.7060905695
1439;25660;1.7492;3204.49939060211
1440;25661;1.7004;3206.24859058857
1441;25662;1.9928;3207.94899058342
1442;25663;2.1257;3209.94179058075
1443;25664;1.8017;3212.0674905777
1444;25665;1.7792;3213.86919057369
1445;25666;2.3085;3215.64839053154
1446;25667;1.8647;3217.95689058304
1447;25668;1.6756;3219.82159054279
1448;25669;1.6268;3221.49719059467
1449;25670;1.894;3223.12399053574
1450;25671;2.3544;3225.01799058914
1451;25672;2.1601;3227.37239050865
1452;25673;1.6735;3229.53249049187
1453;25674;1.8494;3231.20599043369
1454;25675;2.3275;3233.05539047718
1455;25676;1.9959;3235.38289058208
1456;25677;2.3009;3237.37879061699
1457;25678;1.8977;3239.67969059944
1458;25679;2.2214;3241.57739055157
1459;25680;1.9866;3243.79879057407
1460;25681;1.7239;3245.78539061546
1461;25682;1.6015;3247.50929057598
1462;25683;1.8557;3249.11079061031
1463;25684;1.8882;3250.96649062634
1464;25685;1.7534;3252.85469067097
1465;25686;1.6714;3254.60809063911
1466;25687;2.3999;3256.2794905901
1467;25688;1.9446;3258.67939054966
1468;25689;1.8057;3260.62399053574
1469;25690;1.699;3262.42969048023
1470;25691;1.7496;3264.12869048119
1471;25692;1.8149;3265.87829053402
1472;25693;1.8893;3267.69319057465
1473;25694;1.7651;3269.58249056339
1474;25695;1.9179;3271.34759056568
1475;25696;1.9921;3273.26549053192
1476;25697;1.9823;3275.2575905323
1477;25698;2.2643;3277.23989057541
1478;25699;1.7027;3279.50419068336
1479;25700;1.7003;3281.20689070225
1480;25701;2.3449;3282.9071906805
1481;25702;2.0322;3285.25209057331
1482;25703;1.8933;3287.28429067135
1483;25704;1.69;3289.1775906086
1484;25705;2.0257;3290.86759054661
1485;25706;1.9712;3292.89329063892
1486;25707;1.7349;3294.86449062824
1487;25708;2.3043;3296.59939062595
1488;25709;12.915;3298.90369069576
1489;25710;1.887;3311.81869065762
1490;25711;1.716;3313.70569062233
1491;25712;2.0274;3315.42169058323
1492;25713;2.7617;3317.44909060001
1493;25714;1.8716;3320.21079051495
1494;25715;1.86;3322.0823905468
1495;25716;1.9933;3323.9423905611
1496;25717;1.9073;3325.93569052219
1497;25718;1.9691;3327.84299051762
1498;25719;1.7038;3329.81209051609
1499;25720;1.7929;3331.51589047909
1500;25721;2.4087;3333.30879044533
1501;25722;2.8677;3335.71749043465
1502;25723;1.7874;3338.58519053459
1503;25724;1.8991;3340.37259054184
1504;25725;1.9667;3342.27169048786
1505;25726;1.7633;3344.23839044571
1506;25727;1.6828;3346.00169038773
1507;25728;1.6414;3347.68449044228
1508;25729;1.9885;3349.32589042187
1509;25730;2.2094;3351.31439042091
1510;25731;1.8837;3353.5237903595
1511;25732;1.6955;3355.40749037266
1512;25733;2.2266;3357.10299038887
1513;25734;1.9472;3359.32959032059
1514;25735;1.9642;3361.27679026127
1515;25736;1.734;3363.24099028111
1516;25737;2.128;3364.97499024868
1517;25738;2.1622;3367.10299026966
1518;25739;1.9207;3369.26519024372
1519;25740;1.7813;3371.18589019775
1520;25741;1.7731;3372.96719014645
1521;25742;1.9015;3374.74029016495
1522;25743;2.3468;3376.6417901516
1523;25744;1.679;3378.98859024048
1524;25745;1.8405;3380.66759026051
1525;25746;1.944;3382.50809025764
1526;25747;2.1431;3384.45209026337
1527;25748;1.8213;3386.59519028664
1528;25749;1.7529;3388.41649031639
1529;25750;1.803;3390.16939032078
1530;25751;1.9277;3391.97239029408
1531;25752;1.9311;3393.9000903368
1532;25753;2.297;3395.83119034767
1533;25754;1.789;3398.12819027901
1534;25755;1.9495;3399.91719031334
1535;25756;1.9303;3401.86669027805
1536;25757;1.7321;3403.79699027538
1537;25758;1.6829;3405.5290902853
1538;25759;1.827;3407.21199023724
1539;25760;1.9484;3409.03899025917
1540;25761;1.9353;3410.98739027977
1541;25762;1.8757;3412.92269027233
1542;25763;1.9249;3414.79839026928
1543;25764;2.5067;3416.723290205
